ufn,date_liced,lab_count_fine_no_id,lab_count_fine_total,lep_cop,lep_cunifer_cop,lep_chal_a,lep_chal_b,lep_pa_m_1,lep_pa_m_2,lep_pa_f_1,lep_pa_f_2,lep_pa_unid,lep_a_m,lep_a_f,lep_grav_f,cal_cop,cal_chal_a_1,cal_chal_a_2,cal_chal_b_3,cal_chal_b_4_f,cal_chal_b_4_m,cal_chal_4_unid,cal_chal_a_unid,cal_chal_b_unid,cal_pa_m,cal_pa_f,cal_a_m,cal_a_f,cal_grav_f,cal_mot_unid,unid_louse,sealice_comments
U1040,2018-03-29,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1073,2018-03-29,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,NA
U1048,2018-03-29,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,1,1,0,0,0,0,NA
U1038,2018-03-29,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1056,2018-03-29,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1057,2018-03-29,15,17,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
U1037,2018-03-29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1049,2018-03-29,13,14,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,0,2,0,0,0,0,0,0,0,0,0,0,NA
U838,2018-03-29,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U842,2018-03-29,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
U841,2018-03-29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U843,2018-03-29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U837,2018-03-29,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U836,2018-03-29,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1060,2018-03-30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1082,2018-03-30,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1259,2018-03-30,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,1,0,0,0,1,1,0,0,0,0,0,NA
U1249,2018-03-30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,NA
U1091,2018-03-30,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,NA
U1080,2018-03-30,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
U1101,2018-03-30,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,NA
U1098,2018-03-30,15,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1090,2018-03-30,7,8,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1099,2018-03-30,16,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1121,2018-03-30,17,16,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,3,3,0,0,0,0,0,0,0,0,0,0,NA
U1100,2018-03-30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1089,2018-03-30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1065,2018-03-30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1097,2018-03-30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1096,2018-03-30,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1175,2018-03-30,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1202,2018-03-30,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,NA
U1204,2018-03-30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1174,2018-03-30,10,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
U1194,2018-03-30,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1201,2018-03-30,13,18,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,5,0,1,0,0,0,0,0,0,0,2,0,0,NA
U1196,2018-03-30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,NA
U1203,2018-03-30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1195,2018-03-30,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1170,2018-03-30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
U1077,2018-03-30,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,NA
U1124,2018-03-30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1069,2018-03-30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,NA
U1236,2018-03-30,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,3,0,0,0,0,1,0,1,0,0,0,0,NA
U1281,2018-03-30,20,20,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1235,2018-03-30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1266,2018-03-30,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
U1271,2018-03-30,27,27,0,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1250,2018-03-30,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1267,2018-03-30,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,NA
U1260,2018-03-30,15,14,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1095,2018-03-30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1241,2018-03-30,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,NA
U1217,2018-03-30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1224,2018-03-30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1231,2018-03-30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,NA
U1219,2018-03-30,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,0,0,0,0,0,0,0,1,0,0,0,0,NA
U1176,2018-03-30,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1210,2018-03-30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1218,2018-03-30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1223,2018-03-30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,1,0,0,0,0,1,0,0,0,0,0,NA
U1209,2018-03-30,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1153,2018-03-30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1148,2018-03-30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1171,2018-03-30,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,1,0,0,0,0,1,0,0,0,0,0,0,NA
U1165,2018-03-30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1146,2018-03-30,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,Cal mot UNID missing posterior end
U1147,2018-03-30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,NA
U1154,2018-03-30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1227,2018-03-30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,NA
U1226,2018-03-30,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,1,0,0,0,0,0,1,0,0,0,NA
U1225,2018-03-30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,NA
U1243,2018-03-30,9,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1252,2018-03-30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1251,2018-03-30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1232,2018-03-30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1242,2018-03-30,23,24,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,6,2,0,0,0,0,0,0,0,0,1,0,0,NA
U1253,2018-03-30,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,NA
U1220,2018-03-30,10,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,NA
U1059,2018-03-30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,NA
U1081,2018-03-30,9,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1058,2018-03-30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1030,2018-03-30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1374,2018-03-31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1186,2018-03-31,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1187,2018-03-31,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1391,2018-03-31,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1373,2018-03-31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1120,2018-03-31,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1372,2018-03-31,9,9,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
U1384,2018-03-31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1383,2018-03-31,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,NA
U1119,2018-03-31,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1182,2018-03-31,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,NA
U1116,2018-03-31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,2,0,0,0,0,0,NA
U748,2018-03-31,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,1,0,0,0,0,0,NA
U978,2018-03-31,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,1,2,0,0,0,0,0,NA
U980,2018-03-31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,NA
U1181,2018-03-31,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,2,0,0,1,0,0,0,0,0,0,0,0,0,NA
U977,2018-03-31,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,NA
U979,2018-03-31,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,NA
U1115,2018-03-31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NA
U610,2018-03-31,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1112,2018-03-31,14,13,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,2,0,0,0,0,0,NA
U976,2018-03-31,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,NA
U699,2018-03-31,22,22,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,3,3,1,0,0,0,0,0,1,1,0,0,0,NA
U700,2018-03-31,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,1,1,0,0,0,2,0,0,0,0,0,0,NA
U975,2018-03-31,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,1,0,0,0,1,0,0,0,1,0,0,NA
U973,2018-03-31,11,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,2,0,0,0,0,1,0,0,0,0,0,NA
U606,2018-03-31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,NA
U747,2018-03-31,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,1,1,0,0,0,0,0,NA
U607,2018-03-31,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,1,0,0,0,2,1,0,0,0,0,0,NA
U1114,2018-03-31,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U608,2018-03-31,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,NA
U609,2018-03-31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U744,2018-03-31,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,2,4,0,0,0,0,0,0,0,0,0,0,NA
U974,2018-03-31,6,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1113,2018-03-31,20,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,1,0,0,0,0,1,0,0,1,0,1,0,NA
U746,2018-03-31,20,21,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,3,4,0,0,0,0,0,0,0,0,0,0,NA
U745,2018-03-31,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1111,2018-03-31,11,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,NA
U743,2018-03-31,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U698,2018-03-31,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U605,2018-03-31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1183,2018-03-31,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,NA
U1347,2018-03-31,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U475,2018-03-31,15,15,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,2,0,0,0,0,1,0,0,0,0,0,0,NA
U1348,2018-03-31,7,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U476,2018-03-31,18,19,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,7,1,2,0,0,0,0,0,0,0,0,0,0,NA
U601,2018-03-31,15,15,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,NA
U602,2018-03-31,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,1,2,0,0,0,0,0,0,0,0,0,0,NA
U603,2018-03-31,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U477,2018-03-31,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,2,2,0,0,0,1,0,0,0,0,0,NA
U692,2018-03-31,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U691,2018-03-31,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,NA
U1317,2018-03-31,8,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U474,2018-03-31,18,14,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1346,2018-03-31,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1368,2018-03-31,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1369,2018-03-31,24,25,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,5,3,1,0,0,0,0,0,0,1,0,1,0,Cal mot UNID missing posterior end
U1370,2018-03-31,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1360,2018-03-31,4,4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1344,2018-03-31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1358,2018-03-31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,NA
U1359,2018-03-31,16,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,NA
U1345,2018-03-31,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NA
U1282,2018-03-31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1272,2018-03-31,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,NA
U1367,2018-03-31,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,NA
U1331,2018-03-31,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,1,1,0,0,0,NA
U1327,2018-03-31,24,22,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,1,0,0,0,3,1,0,0,1,0,0,NA
U1309,2018-03-31,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
U01,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U02,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U11,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U03,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U13,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U04,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U14,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U05,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U32,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U08,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U22,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U09,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U33,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U34,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U23,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U110,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U132,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U147,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U149,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
