semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status
2015-06-14-J06-HE-1,NA,JN272,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-1,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-2,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-3,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-4,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-5,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-6,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-7,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-8,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-9,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-14-J07-HE-10,NA,JN273,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-SO-1,U1153,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J04-SO-2,U1148,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J04-SO-3,U1171,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J04-SO-4,U1165,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J04-SO-5,U1146,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J04-SO-6,U1147,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J04-SO-7,U1154,JN275,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-1,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-2,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-3,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-4,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-5,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-6,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-7,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-8,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-9,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-10,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-11,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-12,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-13,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-14,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-15,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-16,U810,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-17,U758,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-18,U816,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-19,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-20,U821,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-21,U814,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-22,U815,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-23,U831,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-24,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-25,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-26,U822,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-27,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-28,NA,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-SO-29,U823,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J08-SO-30,U800,JN276,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-1,U4857,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-2,U1227,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-3,U4860,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-4,U4858,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-5,U1226,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-6,U1225,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-7,U1243,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-8,U1252,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-9,U1251,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-10,U1232,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-11,U4859,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-12,U1242,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-13,U1253,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-14,U1220,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-15,U4861,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-16,U4887,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-17,U4894,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-18,U4890,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-19,U4882,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-20,U4892,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-21,U4880,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-22,U4881,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-23,U4886,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-24,U4847,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-25,U4884,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-26,U4888,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-27,U4885,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-28,U4889,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-29,U4893,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-SO-30,U4891,JN277,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-1,U1199,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-2,U1198,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-3,U1177,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-4,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-5,U1211,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-6,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-7,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-8,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-9,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-10,U1212,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-11,U1200,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-12,U1205,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-13,U1179,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-14,U1197,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-15,U1178,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-SO-16,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-17,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-18,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-19,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-20,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-21,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-22,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-23,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-24,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-25,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-26,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-27,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-28,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-29,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-SO-30,NA,JN278,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-1,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-2,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-3,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-4,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-5,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-6,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-7,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-8,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-9,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-PI-10,NA,JN276,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-1,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-2,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-3,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-4,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-5,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-6,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-7,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-8,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-9,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-PI-10,NA,JN278,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-1,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-2,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-3,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-4,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-5,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-6,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-7,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-8,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-9,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J04-CU-10,NA,JN275,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-1,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-2,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-3,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-4,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-5,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-6,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-7,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-8,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-9,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J08-CU-10,NA,JN276,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J03-CU-1,U4106,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-2,U4048,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-3,U4107,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-4,U4108,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-5,U4046,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-6,U4121,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-7,U4047,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-8,U4105,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-9,U4120,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J03-CU-10,U4122,JN277,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-CU-1,U1315,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-15-J10-CU-2,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-3,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-4,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-5,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-6,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-7,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-8,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-9,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CU-10,NA,JN278,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-CO-1,NA,JN278,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-HE-1,NA,JN278,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-HE-2,NA,JN278,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-HE-3,NA,JN278,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-HE-4,NA,JN278,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-HE-5,NA,JN278,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-15-J10-HE-6,NA,JN278,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-1,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-2,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-3,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-4,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-5,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-6,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-7,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-8,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-9,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-10,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-11,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-12,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-13,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-14,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-15,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-16,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-17,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-18,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-19,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-20,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-21,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-22,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-23,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-24,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-25,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-26,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-27,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-28,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-29,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-D11-SO-30,NA,DN292,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-1,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-2,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-3,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-4,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-5,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-6,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-7,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-8,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-9,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-10,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-11,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-12,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-13,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-14,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-15,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-16,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-17,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-18,U1233,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-19,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-20,U1258,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-21,U1264,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-22,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-23,U1265,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-24,U1248,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-25,U1234,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-26,NA,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J01-SO-27,U1247,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-28,U1263,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-29,U1254,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J01-SO-30,U1255,JN279,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J02-SO-1,U1311,JN280,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J02-SO-2,U1302,JN280,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J02-SO-3,U1301,JN280,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J02-SO-4,U1288,JN280,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J02-SO-5,U1292,JN280,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J02-SO-6,U1270,JN280,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-1,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J09-SO-2,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J09-SO-3,U1276,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-4,U1274,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-5,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J09-SO-6,U1273,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-7,U1238,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-8,U1285,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-9,U1237,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-10,U1286,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-11,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J09-SO-12,U1283,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-13,U1275,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-14,U1284,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-06-16-J09-SO-15,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J09-SO-16,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-06-16-J09-SO-17,NA,JN281,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
